0.076576208,0.071979451,0.094638757,0.035387695,0.035330237,0.008647321,0.063268231,0.088754283,0.227299372,0.014007882,0.037015402,0.013405587,0.034482249
0.112296382,0.150335623,0.093053488,0.03963198,0.00705284,0.014272275,0.078219729,0.144987347,0.157352122,0.002533313,0.069598267,0.015160795,0.049807102
0.054599575,0.190206735,0.044821152,0.060999094,0.009064091,0.003989974,0.079260185,0.286218644,0.174939182,0.006180684,0.047501037,0.011921491,0.051214868
0.043350003,0.191112603,0.031086162,0.032713173,0.009459619,0.005913951,0.040507083,0.026273339,0.181234891,0.006395945,0.047589423,0.008479992,0.043934541
0.128809314,0.045208755,0.080444947,0.082412781,0.020161239,0.001401691,0.049830015,0.165214284,0.178695006,0.001961048,0.061558079,0.021437614,0.016958156
0.042646216,0.121880866,0.088389501,0.041099699,0.009140023,0.001623752,0.031541302,0.126601683,0.170185787,0.018601249,0.052782808,0.013538425,0.11797185
0.155767186,0.116136557,0.028046636,0.047551956,0.021749717,0.001740081,0.100170493,0.093078276,0.186179725,0.005510365,0.058206018,0.011800458,0.085953814
0.068243588,0.118082181,0.087501831,0.078621211,0.009985088,0.010549118,0.093396887,0.073021999,0.162599963,0.000459901,0.041699502,0.011016044,0.028792532
0.044141032,0.07619713,0.125196384,0.042146628,0.015323901,0.017297478,0.075801573,0.184519615,0.167182854,0.008605516,0.072095571,0.009885507,0.051647125
0.054028575,0.045266799,0.065672647,0.071076844,0.001112936,0.014577891,0.088141278,0.082148241,0.160067356,0.028985941,0.042833309,0.017720842,0.093263338
0.041563742,0.091215715,0.030167286,0.085760959,0.016737194,0.006581132,0.094850819,0.15996694,0.169373729,0.00154304,0.066310321,0.008609128,0.056708008
0.048546424,0.198542589,0.058718235,0.032019114,0.014900695,0.01011463,0.051491046,0.113878576,0.123704974,0.000609771,0.070516666,0.018649141,0.066614324
0.083319419,0.155849596,0.071756371,0.070957467,0.004101365,0.017840299,0.066770807,0.068499001,0.153643135,0.004011563,0.040071824,0.015959285,0.110840977
0.122066359,0.115501816,0.048060323,0.059573201,0.011705978,0.004484846,0.034536809,0.184442658,0.191696622,0.013537692,0.032161392,0.009892589,0.085247732
0.043127202,0.103173936,0.055253642,0.059425869,0.006343671,0.03529691,0.094930394,0.015042103,0.193649184,0.006608465,0.045738475,0.011135644,0.075253586
0.029471323,0.05924804,0.058237454,0.051371259,0.016470115,0.009394402,0.067054939,0.216941746,0.22510538,0.017449218,0.032857035,0.012573009,0.020391466
0.112653451,0.050382805,0.062144945,0.04927423,0.003635354,0.006194816,0.061108281,0.225396443,0.143814967,0.016347068,0.05453699,0.012482433,0.068271065
0.078430206,0.071504842,0.056422033,0.041724091,0.008108447,0.020427301,0.079906601,0.112325066,0.129764253,0.006384268,0.055340044,0.006451231,0.084478639
0.032992435,0.123949402,0.051066975,0.066313048,0.012605033,0.005809738,0.027143948,0.092617758,0.188322844,0.001764439,0.073035047,0.012521025,0.046766199
0.086407556,0.07943025,0.069536843,0.021862352,0.010183397,0.013049988,0.047307619,0.102462386,0.154004656,0.008031021,0.081353808,0.017550872,0.024567255
0.137210648,0.16662106,0.063504346,0.041555209,0.015937518,0.005153516,0.054788081,0.074701948,0.218295329,0.010341984,0.035235846,0.013064475,0.029236433
0.058573217,0.075288822,0.056706266,0.040405338,0.030426008,0.00789723,0.026678645,0.163669052,0.258747486,0.002776436,0.029863875,0.011630347,0.140948088
0.063422857,0.187911718,0.105184978,0.026767386,0.045612793,0.004499213,0.046247235,0.090147494,0.184843045,0.009354636,0.05750458,0.018821736,0.016733071
0.072126372,0.208963905,0.104240558,0.079858659,0.012639362,0.014904173,0.045228792,0.182592472,0.198302171,0.001634049,0.042303801,0.013104041,0.069117795
0.062781452,0.063670022,0.092279682,0.089169195,0.008874072,0.0208359,0.059755848,0.136641291,0.18672127,0.005221285,0.028086283,0.013444505,0.034152191
0.098081882,0.12831164,0.063775441,0.040507003,0.016827753,0.001388293,0.0995592,0.185952586,0.186759848,0.002566313,0.045535511,0.020015276,0.022012894
0.08416362,0.069264385,0.067150759,0.095751323,0.013553732,0.0078859,0.051478716,0.057697589,0.157729288,0.009824151,0.040665179,0.011958372,0.054946905
0.039515703,0.057413181,0.067712807,0.052489653,0.0014806,0.015751816,0.092327601,0.068136936,0.193594703,0.016047667,0.096633571,0.013120734,0.049288964
0.078869355,0.087644006,0.095332371,0.094424716,0.001199301,0.004100952,0.065283205,0.169074612,0.170611571,0.014804978,0.076718367,0.015378728,0.053902785
0.053400376,0.156415469,0.048019903,0.039105319,0.022250845,0.012327006,0.073781056,0.150857753,0.194277863,0.01418097,0.024957026,0.015233095,0.048880469
0.065370628,0.165895371,0.064281196,0.02775543,0.026033872,0.006975212,0.094003543,0.028475651,0.185848207,0.000241822,0.075588686,0.012929331,0.061605815
0.048441151,0.071943443,0.042005629,0.111252304,0.015780193,0.010324177,0.040217271,0.346243511,0.229065536,0.022658176,0.028395353,0.014459916,0.112041694
0.040087615,0.128261918,0.128850306,0.059617995,0.034108152,0.038564399,0.05304116,0.097014844,0.192802522,0.006726466,0.039759919,0.014328474,0.03976483
0.0966078,0.063353495,0.043222679,0.045793322,0.015800223,0.009765123,0.090202955,0.111821459,0.177835103,0.012240787,0.043609486,0.011589165,0.057400134
0.059583562,0.094916773,0.057233985,0.058678761,0.014685507,0.003092558,0.077745285,0.157943815,0.204468348,0.054140653,0.075825366,0.012691947,0.018544594
0.100495877,0.159715098,0.055877852,0.049844832,0.012278947,0.009144325,0.107735528,0.110488496,0.168312316,0.004757528,0.040624274,0.013236109,0.062366041
0.026220888,0.087044506,0.095254833,0.068692806,0.024497075,0.007769662,0.115673535,0.077565814,0.193859107,0.004950646,0.026090227,0.012158121,0.047279477
0.109114874,0.158675637,0.035488078,0.085618973,0.023609069,0.010777713,0.053000643,0.134573443,0.200992503,0.000873042,0.047452138,0.016502671,0.042213542
0.06400811,0.125418294,0.057474399,0.050113794,0.008724147,0.002715873,0.083400842,0.08559712,0.198421838,0.007053937,0.032323981,0.017999888,0.097656433
0.044003328,0.098986336,0.072825824,0.04032201,0.015351845,0.006135332,0.029368138,0.163681241,0.165232883,0.008990543,0.043233893,0.008600936,0.012053202
0.131658176,0.083915798,0.037935918,0.054671728,0.004471728,0.007130105,0.044992107,0.065893997,0.22313003,0.006502507,0.067523686,0.013102532,0.055916392
0.063133315,0.139008688,0.074780406,0.058696458,0.029590514,0.019893636,0.088430831,0.163334068,0.166294562,0.000864182,0.056416359,0.013973818,0.081053675
0.042183267,0.086836779,0.098992263,0.06924133,0.001320479,0.010527517,0.098246741,0.152484659,0.170955502,0.00174528,0.037858416,0.011027025,0.082271908
0.101331839,0.037308006,0.045929181,0.036577303,0.01309125,0.018876358,0.088790681,0.178447732,0.176246037,0.000950234,0.042326687,0.012172133,0.031946501
0.061737403,0.138667696,0.065070698,0.066156388,0.005227828,0.012211124,0.036722546,0.041015572,0.24182076,0.02354294,0.039441259,0.015592778,0.040412766
0.09901914,0.06436542,0.115712109,0.042930973,0.029575315,0.008702622,0.062151516,0.12058815,0.209808905,0.000247212,0.048669388,0.015443296,0.088141801
0.062584977,0.146575733,0.052803712,0.057598314,0.013287481,0.006109569,0.056529083,0.215112333,0.241124041,0.006513716,0.096599057,0.024873116,0.090733605
0.105737734,0.099384014,0.106720931,0.050077074,0.031156891,0.002142993,0.078670721,0.053735024,0.183987711,0.026946605,0.042181598,0.017876164,0.043422891
0.137984595,0.036353963,0.096470992,0.035004649,0.005987854,0.017095643,0.042782254,0.148499496,0.224167923,0.00526743,0.063245113,0.012893649,0.030752373
0.077021483,0.119047751,0.090039704,0.059263125,0.051360287,0.007314708,0.084217327,0.134683351,0.19429678,0.005197007,0.021820988,0.01096217,0.051718635
0.097956724,0.153287202,0.065007619,0.115365526,0.013697973,0.002754734,0.037990784,0.213641436,0.184571609,0.031785261,0.055628591,0.010481189,0.048138904
0.076796539,0.062829506,0.040635563,0.058576132,0.025200401,0.009035385,0.044804387,0.164951342,0.248250401,0.005704797,0.076449759,0.015940147,0.029146608
0.050623483,0.184790859,0.060497872,0.066937073,0.00877077,0.004472412,0.065619625,0.121949893,0.179574636,0.009863217,0.064214689,0.014401333,0.110634473
0.077953784,0.102820471,0.070644094,0.052501722,0.02295132,0.024534027,0.057094529,0.099468094,0.137917731,0.006618516,0.079952618,0.013438573,0.037927105
0.089060062,0.163964343,0.089837853,0.113343616,0.002227629,0.001993883,0.051336236,0.120009988,0.17091218,0.018206599,0.038571255,0.009083933,0.079444276
0.046233749,0.074287888,0.074690041,0.031628226,0.022668617,0.006301277,0.04009253,0.196381068,0.160352502,0.015791129,0.017782282,0.016698194,0.080839653
0.053619476,0.206568496,0.057443757,0.084808793,0.01165869,0.005382165,0.028271284,0.11083736,0.195721938,0.005124433,0.038546731,0.011654648,0.038325059
0.061485565,0.183499855,0.039010281,0.041187672,0.003507201,0.002368945,0.05165742,0.202819331,0.189317067,0.01011786,0.037570307,0.007784023,0.101864691
0.051440616,0.162085132,0.057803654,0.040399,0.017522425,0.009517032,0.075295377,0.14512814,0.126542743,0.004543432,0.060276826,0.017477515,0.035254375
0.082956372,0.04840677,0.091138071,0.034616872,0.009294664,0.001861322,0.087899446,0.174202312,0.122393428,0.000198403,0.072542094,0.019678491,0.03327674
0.107018192,0.152466623,0.033147709,0.071015717,0.01901186,0.012499765,0.06910117,0.032909857,0.223744247,0.000759759,0.074133487,0.012264625,0.082458811
0.020759306,0.068431218,0.079281474,0.063333904,0.007671605,0.006774755,0.03994189,0.151983905,0.186627537,0.002345731,0.088392984,0.018481103,0.007734095
